#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
692275,27897640,SEPMUDRAFT_10026,SEPMUDRAFT_10026,-,-,Unknown,-,PLC-like phosphodiesterase,protein-coding,-,-,-,PLC-like phosphodiesterase,20200919,-
692275,27897807,SEPMUDRAFT_107118,SEPMUDRAFT_107118,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897808,SEPMUDRAFT_107139,SEPMUDRAFT_107139,-,-,Unknown,-,short chain dehydrogenase,protein-coding,-,-,-,short chain dehydrogenase,20200919,-
692275,27897809,SEPMUDRAFT_107157,SEPMUDRAFT_107157,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897810,SEPMUDRAFT_107183,SEPMUDRAFT_107183,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897811,SEPMUDRAFT_107215,SEPMUDRAFT_107215,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897812,SEPMUDRAFT_107234,SEPMUDRAFT_107234,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897813,SEPMUDRAFT_107253,SEPMUDRAFT_107253,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897814,SEPMUDRAFT_107274,SEPMUDRAFT_107274,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897815,SEPMUDRAFT_107280,SEPMUDRAFT_107280,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897816,SEPMUDRAFT_107350,SEPMUDRAFT_107350,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897817,SEPMUDRAFT_107366,SEPMUDRAFT_107366,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897818,SEPMUDRAFT_107391,SEPMUDRAFT_107391,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897819,SEPMUDRAFT_107396,SEPMUDRAFT_107396,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897820,SEPMUDRAFT_107479,SEPMUDRAFT_107479,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897821,SEPMUDRAFT_107481,SEPMUDRAFT_107481,-,-,Unknown,-,alpha/beta-hydrolase,protein-coding,-,-,-,alpha/beta-hydrolase,20200919,-
692275,27897822,SEPMUDRAFT_107491,SEPMUDRAFT_107491,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897823,SEPMUDRAFT_107541,SEPMUDRAFT_107541,-,-,Unknown,-,toxin biosynthesis protein,protein-coding,-,-,-,toxin biosynthesis protein,20200919,-
692275,27897824,SEPMUDRAFT_107549,SEPMUDRAFT_107549,-,-,Unknown,-,glycoside hydrolase family 13 protein,protein-coding,-,-,-,glycoside hydrolase family 13 protein,20200919,-
692275,27897825,SEPMUDRAFT_107576,SEPMUDRAFT_107576,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897826,SEPMUDRAFT_107627,SEPMUDRAFT_107627,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897827,SEPMUDRAFT_107647,SEPMUDRAFT_107647,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897828,SEPMUDRAFT_107694,SEPMUDRAFT_107694,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897829,SEPMUDRAFT_107709,SEPMUDRAFT_107709,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897830,SEPMUDRAFT_107713,SEPMUDRAFT_107713,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897831,SEPMUDRAFT_107722,SEPMUDRAFT_107722,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897832,SEPMUDRAFT_107723,SEPMUDRAFT_107723,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897833,SEPMUDRAFT_107724,SEPMUDRAFT_107724,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897834,SEPMUDRAFT_107727,SEPMUDRAFT_107727,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897835,SEPMUDRAFT_107744,SEPMUDRAFT_107744,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897836,SEPMUDRAFT_107745,SEPMUDRAFT_107745,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897837,SEPMUDRAFT_107766,SEPMUDRAFT_107766,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897838,SEPMUDRAFT_107786,SEPMUDRAFT_107786,-,-,Unknown,-,glycosyltransferase family 69 protein,protein-coding,-,-,-,glycosyltransferase family 69 protein,20200919,-
692275,27897839,SEPMUDRAFT_107814,SEPMUDRAFT_107814,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897840,SEPMUDRAFT_107819,SEPMUDRAFT_107819,-,-,Unknown,-,Di-copper centre-containing protein,protein-coding,-,-,-,Di-copper centre-containing protein,20200919,-
692275,27897841,SEPMUDRAFT_107857,SEPMUDRAFT_107857,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897842,SEPMUDRAFT_107880,SEPMUDRAFT_107880,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897843,SEPMUDRAFT_107908,SEPMUDRAFT_107908,-,-,Unknown,-,P-loop containing nucleoside triphosphate hydrolase protein,protein-coding,-,-,-,P-loop containing nucleoside triphosphate hydrolase protein,20200919,-
692275,27897844,SEPMUDRAFT_107917,SEPMUDRAFT_107917,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897845,SEPMUDRAFT_107956,SEPMUDRAFT_107956,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897846,SEPMUDRAFT_107964,SEPMUDRAFT_107964,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897847,SEPMUDRAFT_107978,SEPMUDRAFT_107978,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897848,SEPMUDRAFT_107991,SEPMUDRAFT_107991,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897849,SEPMUDRAFT_108006,SEPMUDRAFT_108006,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897850,SEPMUDRAFT_108026,SEPMUDRAFT_108026,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897851,SEPMUDRAFT_108035,SEPMUDRAFT_108035,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897852,SEPMUDRAFT_108042,SEPMUDRAFT_108042,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897853,SEPMUDRAFT_108045,SEPMUDRAFT_108045,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897854,SEPMUDRAFT_108059,SEPMUDRAFT_108059,-,-,Unknown,-,DPPIV_N-domain-containing protein,protein-coding,-,-,-,DPPIV_N-domain-containing protein,20200919,-
692275,27897855,SEPMUDRAFT_108102,SEPMUDRAFT_108102,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897856,SEPMUDRAFT_108114,SEPMUDRAFT_108114,-,-,Unknown,-,GatB_N-domain-containing protein,protein-coding,-,-,-,GatB_N-domain-containing protein,20200919,-
692275,27897857,SEPMUDRAFT_108129,SEPMUDRAFT_108129,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897858,SEPMUDRAFT_108135,SEPMUDRAFT_108135,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897859,SEPMUDRAFT_108137,SEPMUDRAFT_108137,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897860,SEPMUDRAFT_108175,SEPMUDRAFT_108175,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897861,SEPMUDRAFT_108181,SEPMUDRAFT_108181,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897862,SEPMUDRAFT_108191,SEPMUDRAFT_108191,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897863,SEPMUDRAFT_108195,SEPMUDRAFT_108195,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897864,SEPMUDRAFT_108241,SEPMUDRAFT_108241,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897865,SEPMUDRAFT_108282,SEPMUDRAFT_108282,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897866,SEPMUDRAFT_108283,SEPMUDRAFT_108283,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897867,SEPMUDRAFT_108298,SEPMUDRAFT_108298,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897868,SEPMUDRAFT_108312,SEPMUDRAFT_108312,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897869,SEPMUDRAFT_108381,SEPMUDRAFT_108381,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897870,SEPMUDRAFT_108406,SEPMUDRAFT_108406,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897871,SEPMUDRAFT_108416,SEPMUDRAFT_108416,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897872,SEPMUDRAFT_108424,SEPMUDRAFT_108424,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897873,SEPMUDRAFT_108425,SEPMUDRAFT_108425,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897874,SEPMUDRAFT_108430,SEPMUDRAFT_108430,-,-,Unknown,-,dimethyladenosine transferase,protein-coding,-,-,-,dimethyladenosine transferase,20200919,-
692275,27897875,SEPMUDRAFT_108448,SEPMUDRAFT_108448,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897876,SEPMUDRAFT_108453,SEPMUDRAFT_108453,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897877,SEPMUDRAFT_108471,SEPMUDRAFT_108471,-,-,Unknown,-,NAD binding Rossmann fold oxidoreductase,protein-coding,-,-,-,NAD binding Rossmann fold oxidoreductase,20200919,-
692275,27897878,SEPMUDRAFT_108479,SEPMUDRAFT_108479,-,-,Unknown,-,WD repeat protein,protein-coding,-,-,-,WD repeat protein,20200919,-
692275,27897879,SEPMUDRAFT_108485,SEPMUDRAFT_108485,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897880,SEPMUDRAFT_108519,SEPMUDRAFT_108519,-,-,Unknown,-,serine-tRNA ligase,protein-coding,-,-,-,serine-tRNA ligase,20200919,-
692275,27897881,SEPMUDRAFT_108589,SEPMUDRAFT_108589,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897882,SEPMUDRAFT_108626,SEPMUDRAFT_108626,-,-,Unknown,-,"Indoleamine 2,3-dioxygenase",protein-coding,-,-,-,"Indoleamine 2,3-dioxygenase",20200919,-
692275,27897883,SEPMUDRAFT_108656,SEPMUDRAFT_108656,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897884,SEPMUDRAFT_108657,SEPMUDRAFT_108657,-,-,Unknown,-,transcription initiation factor TFIID complex 60 kDa subunit,protein-coding,-,-,-,transcription initiation factor TFIID complex 60 kDa subunit,20200919,-
692275,27897885,SEPMUDRAFT_108665,SEPMUDRAFT_108665,-,-,Unknown,-,Brix-domain-containing protein,protein-coding,-,-,-,Brix-domain-containing protein,20200919,-
692275,27897886,SEPMUDRAFT_108682,SEPMUDRAFT_108682,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897887,SEPMUDRAFT_108731,SEPMUDRAFT_108731,-,-,Unknown,-,Pkinase-domain-containing protein,protein-coding,-,-,-,Pkinase-domain-containing protein,20200919,-
692275,27897888,SEPMUDRAFT_108840,SEPMUDRAFT_108840,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897889,SEPMUDRAFT_108850,SEPMUDRAFT_108850,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897890,SEPMUDRAFT_108912,SEPMUDRAFT_108912,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897891,SEPMUDRAFT_108940,SEPMUDRAFT_108940,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897892,SEPMUDRAFT_108951,SEPMUDRAFT_108951,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897893,SEPMUDRAFT_108954,SEPMUDRAFT_108954,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897894,SEPMUDRAFT_108968,SEPMUDRAFT_108968,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897895,SEPMUDRAFT_108984,SEPMUDRAFT_108984,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897896,SEPMUDRAFT_108995,SEPMUDRAFT_108995,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897897,SEPMUDRAFT_109005,SEPMUDRAFT_109005,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897898,SEPMUDRAFT_109011,SEPMUDRAFT_109011,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897899,SEPMUDRAFT_109055,SEPMUDRAFT_109055,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897900,SEPMUDRAFT_109059,SEPMUDRAFT_109059,-,-,Unknown,-,UPF0057-domain-containing protein,protein-coding,-,-,-,UPF0057-domain-containing protein,20200919,-
692275,27897901,SEPMUDRAFT_109102,SEPMUDRAFT_109102,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897902,SEPMUDRAFT_109107,SEPMUDRAFT_109107,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897903,SEPMUDRAFT_109109,SEPMUDRAFT_109109,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897904,SEPMUDRAFT_109112,SEPMUDRAFT_109112,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897905,SEPMUDRAFT_109118,SEPMUDRAFT_109118,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897906,SEPMUDRAFT_109137,SEPMUDRAFT_109137,-,-,Unknown,-,subtilisin-like protein,protein-coding,-,-,-,subtilisin-like protein,20200919,-
692275,27897907,SEPMUDRAFT_109205,SEPMUDRAFT_109205,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897908,SEPMUDRAFT_109227,SEPMUDRAFT_109227,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897909,SEPMUDRAFT_109234,SEPMUDRAFT_109234,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897910,SEPMUDRAFT_109255,SEPMUDRAFT_109255,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897911,SEPMUDRAFT_109262,SEPMUDRAFT_109262,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897912,SEPMUDRAFT_109285,SEPMUDRAFT_109285,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897913,SEPMUDRAFT_109293,SEPMUDRAFT_109293,-,-,Unknown,-,Aminoacid dehydrogenase-like protein,protein-coding,-,-,-,Aminoacid dehydrogenase-like protein,20200919,-
692275,27897914,SEPMUDRAFT_109305,SEPMUDRAFT_109305,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897915,SEPMUDRAFT_109376,SEPMUDRAFT_109376,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897916,SEPMUDRAFT_109388,SEPMUDRAFT_109388,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897917,SEPMUDRAFT_109414,SEPMUDRAFT_109414,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897918,SEPMUDRAFT_109422,SEPMUDRAFT_109422,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897919,SEPMUDRAFT_109427,SEPMUDRAFT_109427,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897920,SEPMUDRAFT_109473,SEPMUDRAFT_109473,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897921,SEPMUDRAFT_109523,SEPMUDRAFT_109523,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897922,SEPMUDRAFT_109532,SEPMUDRAFT_109532,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897923,SEPMUDRAFT_109557,SEPMUDRAFT_109557,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897924,SEPMUDRAFT_109564,SEPMUDRAFT_109564,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897925,SEPMUDRAFT_109577,SEPMUDRAFT_109577,-,-,Unknown,-,Aldo/keto reductase,protein-coding,-,-,-,Aldo/keto reductase,20200919,-
692275,27897926,SEPMUDRAFT_109581,SEPMUDRAFT_109581,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897927,SEPMUDRAFT_109593,SEPMUDRAFT_109593,-,-,Unknown,-,"glycoside hydrolase family 27, carbohydrate-binding module family 35 protein",protein-coding,-,-,-,"glycoside hydrolase family 27, carbohydrate-binding module family 35 protein",20200919,-
692275,27897928,SEPMUDRAFT_109613,SEPMUDRAFT_109613,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897929,SEPMUDRAFT_109617,SEPMUDRAFT_109617,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897930,SEPMUDRAFT_109621,SEPMUDRAFT_109621,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897931,SEPMUDRAFT_109626,SEPMUDRAFT_109626,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897932,SEPMUDRAFT_109654,SEPMUDRAFT_109654,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897933,SEPMUDRAFT_109674,SEPMUDRAFT_109674,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897934,SEPMUDRAFT_109675,SEPMUDRAFT_109675,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897935,SEPMUDRAFT_109710,SEPMUDRAFT_109710,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897936,SEPMUDRAFT_109713,SEPMUDRAFT_109713,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897937,SEPMUDRAFT_109720,SEPMUDRAFT_109720,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897938,SEPMUDRAFT_109727,SEPMUDRAFT_109727,-,-,Unknown,-,trimeric LpxA-like protein,protein-coding,-,-,-,trimeric LpxA-like protein,20200919,-
692275,27897939,SEPMUDRAFT_109728,SEPMUDRAFT_109728,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897940,SEPMUDRAFT_109735,SEPMUDRAFT_109735,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897941,SEPMUDRAFT_109758,SEPMUDRAFT_109758,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897942,SEPMUDRAFT_109768,SEPMUDRAFT_109768,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897943,SEPMUDRAFT_109811,SEPMUDRAFT_109811,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897944,SEPMUDRAFT_109812,SEPMUDRAFT_109812,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897945,SEPMUDRAFT_109817,SEPMUDRAFT_109817,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897946,SEPMUDRAFT_109828,SEPMUDRAFT_109828,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897947,SEPMUDRAFT_109833,SEPMUDRAFT_109833,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897948,SEPMUDRAFT_109862,SEPMUDRAFT_109862,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897949,SEPMUDRAFT_109879,SEPMUDRAFT_109879,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897950,SEPMUDRAFT_109883,SEPMUDRAFT_109883,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897951,SEPMUDRAFT_109890,SEPMUDRAFT_109890,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897952,SEPMUDRAFT_109922,SEPMUDRAFT_109922,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27897953,SEPMUDRAFT_109924,SEPMUDRAFT_109924,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
