#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
5855,5471212,PVX_087090,PVX_087090,-,-,7,-,"aspartyl aminopeptidase, putative",protein-coding,-,-,-,"aspartyl aminopeptidase, putative",20200923,-
5855,5471408,PVX_004515,PVX_004515,-,-,6,-,RAD protein (Pv-fam-e),protein-coding,-,-,-,RAD protein (Pv-fam-e),20200918,-
5855,5471409,PVX_111195,PVX_111195,-,-,6,-,"O-sialoglycoprotein endopeptidase, putative",protein-coding,-,-,-,"O-sialoglycoprotein endopeptidase, putative",20200923,-
5855,5471410,PVX_111185,PVX_111185,-,-,6,-,"calmodulin, putative",protein-coding,-,-,-,"calmodulin, putative",20200926,-
5855,5471411,PVX_110830,PVX_110830,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5471412,PVX_111145,PVX_111145,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5471413,PVX_111120,PVX_111120,-,-,6,-,"asparagine-rich antigen, putative",protein-coding,-,-,-,"asparagine-rich antigen, putative",20200918,-
5855,5471414,PVX_111445,PVX_111445,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5471415,PVX_111115,PVX_111115,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5471416,PVX_111455,PVX_111455,-,-,6,-,"glucosamine--fructose-6-phosphate aminotransferase, putative",protein-coding,-,-,-,"glucosamine--fructose-6-phosphate aminotransferase, putative",20200918,-
5855,5471417,PVX_111125,PVX_111125,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5471418,PVX_111425,PVX_111425,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5471419,PVX_111260,PVX_111260,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5471420,PVX_111250,PVX_111250,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5471421,PVX_110885,PVX_110885,-,-,6,-,"dynamin protein, putative",protein-coding,-,-,-,"dynamin protein, putative",20200923,-
5855,5471422,PVX_111225,PVX_111225,-,-,6,-,"transcription factor, putative",protein-coding,-,-,-,"transcription factor, putative",20200926,-
5855,5471423,PVX_111040,PVX_111040,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5471424,PVX_111030,PVX_111030,-,-,6,-,"ubiquitin-conjugating enzyme, putative",protein-coding,-,-,-,"ubiquitin-conjugating enzyme, putative",20200926,-
5855,5471425,PVX_004495,PVX_004495,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5471426,PVX_111130,PVX_111130,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5471427,PVX_110975,PVX_110975,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5471428,PVX_111235,PVX_111235,-,-,6,-,"Secretory protein, putative",protein-coding,-,-,-,"Secretory protein, putative",20200918,-
5855,5471429,PVX_110835,PVX_110835,-,-,6,-,erythrocyte binding protein,protein-coding,-,-,-,erythrocyte binding protein,20200918,-
5855,5471430,PVX_111580,PVX_111580,-,-,6,-,"phospholipid scramblase 1, putative",protein-coding,-,-,-,"phospholipid scramblase 1, putative",20200926,-
5855,5471431,PVX_110810,PVX_110810,-,-,6,-,Duffy receptor precursor,protein-coding,-,-,-,Duffy receptor precursor,20200923,-
5855,5471432,PVX_111105,PVX_111105,-,-,6,-,"phosphatidyl inositol glycan, class A, putative",protein-coding,-,-,-,"phosphatidyl inositol glycan, class A, putative",20200918,-
5855,5471433,PVX_111110,PVX_111110,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5471434,PVX_111490,PVX_111490,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5471435,PVX_111495,PVX_111495,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200922,-
5855,5471436,PVX_110820,PVX_110820,-,-,6,-,Phist protein (Pf-fam-b),protein-coding,-,-,-,Phist protein (Pf-fam-b),20200926,-
5855,5471437,PVX_110995,PVX_110995,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5471438,PVX_110985,PVX_110985,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5471439,PVX_111085,PVX_111085,-,-,6,-,"protein phosphatases PP1 regulatory subunit sds22, putative",protein-coding,-,-,-,"protein phosphatases PP1 regulatory subunit sds22, putative",20200926,-
5855,5471440,PVX_111010,PVX_111010,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5471441,PVX_111025,PVX_111025,-,-,6,-,"vesicle transport-related protein, putative",protein-coding,-,-,-,"vesicle transport-related protein, putative",20200918,-
5855,5471442,PVX_110845,PVX_110845,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5471443,PVX_111480,PVX_111480,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
5855,5471444,PVX_111005,PVX_111005,-,-,6,-,"flavoprotein subunit of succinate dehydrogenase, putative",protein-coding,-,-,-,"flavoprotein subunit of succinate dehydrogenase, putative",20200918,-
5855,5471445,PVX_111140,PVX_111140,-,-,6,-,"protein phosphatase 1, regulatory (inhibitor) subunit, putative",protein-coding,-,-,-,"protein phosphatase 1, regulatory (inhibitor) subunit, putative",20200918,-
5855,5471446,PVX_110965,PVX_110965,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5471447,PVX_111565,PVX_111565,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5471448,PVX_110980,PVX_110980,-,-,6,-,"methionine- tRNA ligase, putative",protein-coding,-,-,-,"methionine- tRNA ligase, putative",20200926,-
5855,5471449,PVX_110970,PVX_110970,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5471450,PVX_111150,PVX_111150,-,-,6,-,"RNA helicase, putative",protein-coding,-,-,-,"RNA helicase, putative",20200918,-
5855,5471451,PVX_111135,PVX_111135,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5471452,PVX_110815,PVX_110815,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5471453,PVX_004539,PVX_004539,-,-,6,-,variable surface protein Vir12-related,protein-coding,-,-,-,variable surface protein Vir12-related,20200923,-
5855,5471454,PVX_121350,PVX_121350,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5471455,PVX_121345,PVX_121345,-,-,Unknown,-,"variable surface protein Vir6, putative",protein-coding,-,-,-,"variable surface protein Vir6, putative",20200918,-
5855,5471456,PVX_121355,PVX_121355,-,-,Unknown,-,variable surface protein Vir15-like,protein-coding,-,-,-,variable surface protein Vir15-like,20200918,-
5855,5471457,PVX_120840,PVX_120840,-,-,Unknown,-,variable surface protein Vir8-related,protein-coding,-,-,-,variable surface protein Vir8-related,20200918,-
5855,5471458,PVX_120845,PVX_120845,-,-,Unknown,-,variable surface protein Vir12-related,protein-coding,-,-,-,variable surface protein Vir12-related,20200918,-
5855,5471459,PVX_241295,PVX_241295,-,-,Unknown,-,"variable surface protein Vir18, putative",protein-coding,-,-,-,"variable surface protein Vir18, putative",20200918,-
5855,5471460,PVX_241290,PVX_241290,-,-,Unknown,-,variable surface protein Vir12-like,protein-coding,-,-,-,variable surface protein Vir12-like,20200918,-
5855,5471461,PVX_102630,PVX_102630,-,-,Unknown,-,"variable surface protein Vir27, putative",protein-coding,-,-,-,"variable surface protein Vir27, putative",20200923,-
5855,5471462,PVX_102635,PVX_102635,-,-,Unknown,-,variable surface protein Vir10-related,protein-coding,-,-,-,variable surface protein Vir10-related,20200918,-
5855,5471463,PVX_102640,PVX_102640,-,-,Unknown,-,variable surface protein Vir12-related,protein-coding,-,-,-,variable surface protein Vir12-related,20200918,-
5855,5471464,PVX_102645,PVX_102645,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5471465,PVX_106210,PVX_106210,-,-,4,-,"variable surface protein Vir6, putative",protein-coding,-,-,-,"variable surface protein Vir6, putative",20200918,-
5855,5471466,PVX_106215,PVX_106215,-,-,4,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5471467,PVX_106220,PVX_106220,-,-,4,-,"variable surface protein Vir12, putative",protein-coding,-,-,-,"variable surface protein Vir12, putative",20200918,-
5855,5471468,PVX_109795,PVX_109795,-,-,Unknown,-,"variable surface protein Vir33, putative",protein-coding,-,-,-,"variable surface protein Vir33, putative",20200918,-
5855,5471469,PVX_109780,PVX_109780,-,-,Unknown,-,"variable surface protein Vir35, putative",protein-coding,-,-,-,"variable surface protein Vir35, putative",20200918,-
5855,5471470,PVX_109785,PVX_109785,-,-,Unknown,-,"variable surface protein Vir35, putative",protein-coding,-,-,-,"variable surface protein Vir35, putative",20200918,-
5855,5471471,PVX_109790,PVX_109790,-,-,Unknown,-,"variable surface protein Vir34, putative",protein-coding,-,-,-,"variable surface protein Vir34, putative",20200918,-
5855,5471472,PVX_109778,PVX_109778,-,-,Unknown,-,"variable surface protein Vir, putative",protein-coding,-,-,-,"variable surface protein Vir, putative",20200918,-
5855,5471473,PVX_107740,PVX_107740,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5471474,PVX_107745,PVX_107745,-,-,Unknown,-,variable surface protein Vir 12-like,protein-coding,-,-,-,variable surface protein Vir 12-like,20200918,-
5855,5471475,PVX_107750,PVX_107750,-,-,Unknown,-,variable surface protein Vir2/15-like,protein-coding,-,-,-,variable surface protein Vir2/15-like,20200918,-
5855,5471476,PVX_107755,PVX_107755,-,-,Unknown,-,variable surface protein Vir12/24-related,protein-coding,-,-,-,variable surface protein Vir12/24-related,20200918,-
5855,5471477,PVX_107735,PVX_107735,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5471478,PVX_093495,PVX_093495,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5471479,PVX_093510,PVX_093510,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
5855,5471480,PVX_093535,PVX_093535,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5471481,PVX_093540,PVX_093540,-,-,1,-,"methionine aminopeptidase, putative",protein-coding,-,-,-,"methionine aminopeptidase, putative",20200918,-
5855,5471482,PVX_093545,PVX_093545,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5471483,PVX_093550,PVX_093550,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5471484,PVX_093555,PVX_093555,-,-,1,-,"proteasome beta-subunit type 4, putative",protein-coding,-,-,-,"proteasome beta-subunit type 4, putative",20200926,-
5855,5471485,PVX_093560,PVX_093560,-,-,1,-,"tubulin gamma chain, putative",protein-coding,-,-,-,"tubulin gamma chain, putative",20200926,-
5855,5471486,PVX_093565,PVX_093565,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5471487,PVX_093675,PVX_093675,-,-,1,-,"von Willebrand factor A-domain-related protein, putative",protein-coding,-,-,-,"von Willebrand factor A-domain-related protein, putative",20200923,-
5855,5471488,PVX_093685,PVX_093685,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5471489,PVX_093705,PVX_093705,-,-,1,-,"variable surface protein Vir18, putative",protein-coding,-,-,-,"variable surface protein Vir18, putative",20200918,-
5855,5471490,PVX_093710,PVX_093710,-,-,1,-,variable surface protein Vir24-related,protein-coding,-,-,-,variable surface protein Vir24-related,20200918,-
5855,5471491,PVX_093715,PVX_093715,-,-,1,-,variable surface protein Vir5-like,protein-coding,-,-,-,variable surface protein Vir5-like,20200918,-
5855,5471492,PVX_093720,PVX_093720,-,-,1,-,variable surface protein Vir24-like,protein-coding,-,-,-,variable surface protein Vir24-like,20200918,-
5855,5471493,PVX_093520,PVX_093520,-,-,1,-,"cyclophilin, putative",protein-coding,-,-,-,"cyclophilin, putative",20200926,-
5855,5471494,PVX_093525,PVX_093525,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5471495,PVX_093530,PVX_093530,-,-,1,-,"pseudouridylate synthase 1, putative",protein-coding,-,-,-,"pseudouridylate synthase 1, putative",20200918,-
5855,5471496,PVX_093505,PVX_093505,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5471497,PVX_093660,PVX_093660,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5471498,PVX_093665,PVX_093665,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5471499,PVX_093670,PVX_093670,-,-,1,-,"protein kinase, putative",protein-coding,-,-,-,"protein kinase, putative",20200926,-
5855,5471500,PVX_093677,PVX_093677,-,-,1,-,5.8S ribosomal RNA,rRNA,-,-,-,-,20200918,-
5855,5471501,PVX_093678,PVX_093678,-,-,1,-,large subunit 28S ribosomal RNA,rRNA,-,-,-,-,20200918,-
5855,5471502,PVX_093680,PVX_093680,-,-,1,-,Phist protein (Pf-fam-b),protein-coding,-,-,-,Phist protein (Pf-fam-b),20200918,-
5855,5471503,PVX_093515,PVX_093515,-,-,1,-,"GTP-ase activating protein, putative",protein-coding,-,-,-,"GTP-ase activating protein, putative",20200918,-
5855,5471504,PVX_093600,PVX_093600,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5471505,PVX_093605,PVX_093605,-,-,1,-,"serine/threonine protein phosphatase 2b (catalytic subunit), putative",protein-coding,-,-,-,"serine/threonine protein phosphatase 2b (catalytic subunit), putative",20200926,-
5855,5471506,PVX_093615,PVX_093615,-,-,1,-,"phosphoinositide phosphatase SAC1, putative",protein-coding,-,-,-,"phosphoinositide phosphatase SAC1, putative",20200918,-
5855,5471507,PVX_093620,PVX_093620,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5471508,PVX_093625,PVX_093625,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5471509,PVX_093610,PVX_093610,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5471510,PVX_093570,PVX_093570,-,-,1,-,"AAA family ATPase, putative",protein-coding,-,-,-,"AAA family ATPase, putative",20200918,-
5855,5471511,PVX_093575,PVX_093575,-,-,1,-,"DNA repair protein rhp54, putative",protein-coding,-,-,-,"DNA repair protein rhp54, putative",20200918,-
5855,5471512,PVX_093580,PVX_093580,-,-,1,-,"mitogen-activated protein kinase organizer 1, putative",protein-coding,-,-,-,"mitogen-activated protein kinase organizer 1, putative",20200926,-
5855,5471513,PVX_093585,PVX_093585,-,-,1,-,"SF-assemblin, putative",protein-coding,-,-,-,"SF-assemblin, putative",20200918,-
5855,5471514,PVX_093590,PVX_093590,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5471515,PVX_093595,PVX_093595,-,-,1,-,"cyclophilin, putative",protein-coding,-,-,-,"cyclophilin, putative",20200918,-
5855,5471516,PVX_093630,PVX_093630,-,-,1,-,"1-cys peroxidoxin, putative",protein-coding,-,-,-,"1-cys peroxidoxin, putative",20200926,-
5855,5471517,PVX_093635,PVX_093635,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5471518,PVX_093645,PVX_093645,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5471519,PVX_093650,PVX_093650,-,-,1,-,"mannose-6-phosphate isomerase, putative",protein-coding,-,-,-,"mannose-6-phosphate isomerase, putative",20200918,-
5855,5471520,PVX_093655,PVX_093655,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5471521,PVX_093640,PVX_093640,-,-,1,-,"NAD-specific glutamate dehydrogenase, putative",protein-coding,-,-,-,"NAD-specific glutamate dehydrogenase, putative",20200918,-
5855,5471522,PVX_093500,PVX_093500,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5471523,PVX_093725,PVX_093725,-,-,1,-,variable surface protein Vir24-related,protein-coding,-,-,-,variable surface protein Vir24-related,20200918,-
5855,5471524,PVX_093730,PVX_093730,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5471525,PVX_093695,PVX_093695,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5471526,PVX_093700,PVX_093700,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5471527,PVX_147260,PVX_147260,-,-,Unknown,-,"ribosomal protein L21e, truncated",protein-coding,-,-,-,"ribosomal protein L21e, truncated",20200918,-
5855,5471528,PVX_187290,PVX_187290,-,-,Unknown,-,"circumsporozoite protein, truncated, putative",protein-coding,-,-,-,"circumsporozoite protein, truncated, putative",20200918,-
5855,5471529,PVX_188290,PVX_188290,-,-,Unknown,-,"circumsporozoite protein, truncated, putative",protein-coding,-,-,-,"circumsporozoite protein, truncated, putative",20200918,-
5855,5471530,PVX_135260,PVX_135260,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5471531,PVX_156260,PVX_156260,-,-,Unknown,-,pseudo,pseudo,-,-,-,-,20200918,-
5855,5471532,PVX_251300,PVX_251300,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5471533,PVX_213290,PVX_213290,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5471534,PVX_244295,PVX_244295,-,-,Unknown,-,"cytochrome c oxidase subunit III, truncated, putative",protein-coding,-,-,-,"cytochrome c oxidase subunit III, truncated, putative",20200918,-
5855,5471535,PVX_171270,PVX_171270,-,-,Unknown,-,pseudo,pseudo,-,-,-,-,20200918,-
5855,5471536,PVX_043690,PVX_043690,-,-,Unknown,-,"variable surface protein Vir32, truncated, putative",protein-coding,-,-,-,"variable surface protein Vir32, truncated, putative",20200918,-
5855,5471537,PVX_131260,PVX_131260,-,-,Unknown,-,"variable surface protein Vir12, truncated, putative",protein-coding,-,-,-,"variable surface protein Vir12, truncated, putative",20200918,-
5855,5471538,PVX_130260,PVX_130260,-,-,Unknown,-,"variable surface protein Vir12, truncated, putative",protein-coding,-,-,-,"variable surface protein Vir12, truncated, putative",20200918,-
5855,5471539,PVX_216290,PVX_216290,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5471540,PVX_046690,PVX_046690,-,-,Unknown,-,"Pvstp1, truncated, putative",protein-coding,-,-,-,"Pvstp1, truncated, putative",20200918,-
5855,5471541,PVX_218290,PVX_218290,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5471542,PVX_217290,PVX_217290,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5471543,PVX_153260,PVX_153260,-,-,Unknown,-,"variable surface protein Vir17, truncated, putative",protein-coding,-,-,-,"variable surface protein Vir17, truncated, putative",20200918,-
5855,5471544,PVX_224290,PVX_224290,-,-,Unknown,-,"citrate synthase, mitochondrial precursor, putative",protein-coding,-,-,-,"citrate synthase, mitochondrial precursor, putative",20200918,-
5855,5471545,PVX_212290,PVX_212290,-,-,Unknown,-,"ribose 5-phosphate epimerase, putative",protein-coding,-,-,-,"ribose 5-phosphate epimerase, putative",20200918,-
5855,5471546,PVX_142260,PVX_142260,-,-,Unknown,-,"cytochrome c oxidase subunit III, putative",protein-coding,-,-,-,"cytochrome c oxidase subunit III, putative",20200918,-
