#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
325777,58113918,NEWENTRY,-,-,-,-,-,Record to support submission of GeneRIFs for a gene not in Gene.,other,-,-,-,-,20200803,-
325777,61838556,XavaCFBP5823_RS00780,XavaCFBP5823_RS00780,XavaCFBP5823_00780,-,-,-,pirin family protein,protein-coding,-,-,-,pirin family protein,20201229,-
325777,61838557,XavaCFBP5823_RS00785,XavaCFBP5823_RS00785,XavaCFBP5823_00785,-,-,-,carbon starvation protein A,protein-coding,-,-,-,carbon starvation protein A,20201229,-
325777,61838558,XavaCFBP5823_RS00790,XavaCFBP5823_RS00790,XavaCFBP5823_00790,-,-,-,putative selenoprotein,protein-coding,-,-,-,putative selenoprotein,20210417,-
325777,61838559,XavaCFBP5823_RS00795,XavaCFBP5823_RS00795,XavaCFBP5823_00795,-,-,-,HAD family hydrolase,protein-coding,-,-,-,HAD family hydrolase,20210123,-
325777,61838560,XavaCFBP5823_RS00800,XavaCFBP5823_RS00800,XavaCFBP5823_00800,-,-,-,ankyrin repeat domain-containing protein,protein-coding,-,-,-,ankyrin repeat domain-containing protein,20201229,-
325777,61838561,XavaCFBP5823_RS00805,XavaCFBP5823_RS00805,XavaCFBP5823_00805,-,-,-,pseudo,pseudo,-,-,-,-,20201227,-
325777,61838562,XavaCFBP5823_RS00810,XavaCFBP5823_RS00810,XavaCFBP5823_00810,-,-,-,pseudo,pseudo,-,-,-,-,20201227,-
325777,61838563,XavaCFBP5823_RS00815,XavaCFBP5823_RS00815,XavaCFBP5823_00815,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201227,-
325777,61838564,XavaCFBP5823_RS00825,XavaCFBP5823_RS00825,XavaCFBP5823_00820,-,-,-,nucleotidyltransferase family protein,protein-coding,-,-,-,nucleotidyltransferase family protein,20201229,-
325777,61838565,XavaCFBP5823_RS00830,XavaCFBP5823_RS00830,XavaCFBP5823_00825,-,-,-,XdhC family protein,protein-coding,-,-,-,XdhC family protein,20201229,-
325777,61838566,XavaCFBP5823_RS00835,XavaCFBP5823_RS00835,XavaCFBP5823_00830,-,-,-,xanthine dehydrogenase family protein molybdopterin-binding subunit,protein-coding,-,-,-,xanthine dehydrogenase family protein molybdopterin-binding subunit,20201229,-
325777,61838567,XavaCFBP5823_RS00840,XavaCFBP5823_RS00840,XavaCFBP5823_00835,-,-,-,xanthine dehydrogenase family protein subunit M,protein-coding,-,-,-,xanthine dehydrogenase family protein subunit M,20201229,-
325777,61838568,paoA,XavaCFBP5823_RS00845,XavaCFBP5823_00840,-,-,-,aldehyde dehydrogenase iron-sulfur subunit,protein-coding,-,-,-,aldehyde dehydrogenase iron-sulfur subunit,20210123,-
325777,61838569,XavaCFBP5823_RS00850,XavaCFBP5823_RS00850,XavaCFBP5823_00845,-,-,-,pseudo,pseudo,-,-,-,-,20201227,-
325777,61838570,XavaCFBP5823_RS00855,XavaCFBP5823_RS00855,XavaCFBP5823_00850,-,-,-,diguanylate cyclase,protein-coding,-,-,-,diguanylate cyclase,20201227,-
325777,61838571,XavaCFBP5823_RS00860,XavaCFBP5823_RS00860,XavaCFBP5823_00855,-,-,-,single-stranded DNA-binding protein,protein-coding,-,-,-,single-stranded DNA-binding protein,20201229,-
325777,61838572,XavaCFBP5823_RS00865,XavaCFBP5823_RS00865,XavaCFBP5823_00860,-,-,-,polyprenyl synthetase family protein,protein-coding,-,-,-,polyprenyl synthetase family protein,20201229,-
325777,61838573,XavaCFBP5823_RS00870,XavaCFBP5823_RS00870,XavaCFBP5823_00865,-,-,-,dienelactone hydrolase family protein,protein-coding,-,-,-,dienelactone hydrolase family protein,20201229,-
325777,61838574,XavaCFBP5823_RS00875,XavaCFBP5823_RS00875,XavaCFBP5823_00870,-,-,-,UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase,protein-coding,-,-,-,UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase,20201229,-
325777,61838575,XavaCFBP5823_RS00880,XavaCFBP5823_RS00880,XavaCFBP5823_00875,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201227,-
325777,61838576,XavaCFBP5823_RS00885,XavaCFBP5823_RS00885,XavaCFBP5823_00880,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201227,-
325777,61838577,XavaCFBP5823_RS00890,XavaCFBP5823_RS00890,XavaCFBP5823_00885,-,-,-,bifunctional aspartate kinase/diaminopimelate decarboxylase,protein-coding,-,-,-,bifunctional aspartate kinase/diaminopimelate decarboxylase,20201229,-
325777,61838578,XavaCFBP5823_RS00895,XavaCFBP5823_RS00895,XavaCFBP5823_00890,-,-,-,pseudo,pseudo,-,-,-,-,20201227,-
325777,61838579,XavaCFBP5823_RS00900,XavaCFBP5823_RS00900,XavaCFBP5823_00895,-,-,-,PhzF family phenazine biosynthesis protein,protein-coding,-,-,-,PhzF family phenazine biosynthesis protein,20201229,-
325777,61838580,XavaCFBP5823_RS00905,XavaCFBP5823_RS00905,XavaCFBP5823_00900,-,-,-,glycine zipper 2TM domain-containing protein,protein-coding,-,-,-,glycine zipper 2TM domain-containing protein,20201229,-
325777,61838581,XavaCFBP5823_RS00910,XavaCFBP5823_RS00910,XavaCFBP5823_00905,-,-,-,OsmC family protein,protein-coding,-,-,-,OsmC family protein,20201229,-
325777,61838582,XavaCFBP5823_RS00915,XavaCFBP5823_RS00915,XavaCFBP5823_00910,-,-,-,aspartate carbamoyltransferase catalytic subunit,protein-coding,-,-,-,aspartate carbamoyltransferase catalytic subunit,20201229,-
325777,61838583,ruvX,XavaCFBP5823_RS00920,XavaCFBP5823_00915,-,-,-,Holliday junction resolvase RuvX,protein-coding,-,-,-,Holliday junction resolvase RuvX,20201229,-
325777,61838584,XavaCFBP5823_RS00925,XavaCFBP5823_RS00925,XavaCFBP5823_00920,-,-,-,YqgE/AlgH family protein,protein-coding,-,-,-,YqgE/AlgH family protein,20201230,-
325777,61838585,XavaCFBP5823_RS00935,XavaCFBP5823_RS00935,XavaCFBP5823_00930,-,-,-,DNA-3-methyladenine glycosylase I,protein-coding,-,-,-,DNA-3-methyladenine glycosylase I,20201229,-
325777,61838586,XavaCFBP5823_RS00940,XavaCFBP5823_RS00940,XavaCFBP5823_00935,-,-,-,pseudo,pseudo,-,-,-,-,20201227,-
325777,61838587,XavaCFBP5823_RS00945,XavaCFBP5823_RS00945,XavaCFBP5823_00940,-,-,-,YitT family protein,protein-coding,-,-,-,YitT family protein,20210123,-
325777,61838588,XavaCFBP5823_RS00950,XavaCFBP5823_RS00950,XavaCFBP5823_00945,-,-,-,PilT/PilU family type 4a pilus ATPase,protein-coding,-,-,-,PilT/PilU family type 4a pilus ATPase,20201230,-
325777,61838589,XavaCFBP5823_RS00955,XavaCFBP5823_RS00955,XavaCFBP5823_00950,-,-,-,type IV pilus twitching motility protein PilT,protein-coding,-,-,-,type IV pilus twitching motility protein PilT,20201229,-
325777,61838590,XavaCFBP5823_RS00960,XavaCFBP5823_RS00960,XavaCFBP5823_00955,-,-,-,YggS family pyridoxal phosphate-dependent enzyme,protein-coding,-,-,-,YggS family pyridoxal phosphate-dependent enzyme,20201229,-
325777,61838591,XavaCFBP5823_RS00965,XavaCFBP5823_RS00965,XavaCFBP5823_00960,-,-,-,pyrroline-5-carboxylate reductase,protein-coding,-,-,-,pyrroline-5-carboxylate reductase,20201229,-
325777,61838592,XavaCFBP5823_RS00970,XavaCFBP5823_RS00970,XavaCFBP5823_00965,-,-,-,HU family DNA-binding protein,protein-coding,-,-,-,HU family DNA-binding protein,20201229,-
325777,61838593,XavaCFBP5823_RS00975,XavaCFBP5823_RS00975,XavaCFBP5823_00970,-,-,-,pseudo,pseudo,-,-,-,-,20201227,-
325777,61838594,XavaCFBP5823_RS00980,XavaCFBP5823_RS00980,XavaCFBP5823_00975,-,-,-,DUF3861 domain-containing protein,protein-coding,-,-,-,DUF3861 domain-containing protein,20201229,-
325777,61838595,XavaCFBP5823_RS00985,XavaCFBP5823_RS00985,XavaCFBP5823_00980,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201227,-
325777,61838596,XavaCFBP5823_RS00990,XavaCFBP5823_RS00990,XavaCFBP5823_00985,-,-,-,DUF1439 domain-containing protein,protein-coding,-,-,-,DUF1439 domain-containing protein,20201229,-
325777,61838597,XavaCFBP5823_RS00995,XavaCFBP5823_RS00995,XavaCFBP5823_00990,-,-,-,pseudo,pseudo,-,-,-,-,20201227,-
325777,61838598,XavaCFBP5823_RS01000,XavaCFBP5823_RS01000,XavaCFBP5823_00995,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201227,-
325777,61838599,XavaCFBP5823_RS01005,XavaCFBP5823_RS01005,XavaCFBP5823_01000,-,-,-,pseudo,pseudo,-,-,-,-,20201227,-
325777,61838600,XavaCFBP5823_RS01010,XavaCFBP5823_RS01010,XavaCFBP5823_01010,-,-,-,type III effector HopG1,protein-coding,-,-,-,type III effector HopG1,20201227,-
325777,61838601,XavaCFBP5823_RS01020,XavaCFBP5823_RS01020,XavaCFBP5823_01020,-,-,-,chemotaxis protein CheA,protein-coding,-,-,-,chemotaxis protein CheA,20201229,-
325777,61838602,XavaCFBP5823_RS01025,XavaCFBP5823_RS01025,XavaCFBP5823_01025,-,-,-,protein phosphatase CheZ,protein-coding,-,-,-,protein phosphatase CheZ,20201229,-
325777,61838603,cheY,XavaCFBP5823_RS01030,XavaCFBP5823_01030,-,-,-,chemotaxis response regulator CheY,protein-coding,-,-,-,chemotaxis response regulator CheY,20201230,-
325777,61838604,XavaCFBP5823_RS01035,XavaCFBP5823_RS01035,XavaCFBP5823_01035,-,-,-,RNA polymerase sigma factor FliA,protein-coding,-,-,-,RNA polymerase sigma factor FliA,20201229,-
325777,61838605,XavaCFBP5823_RS01040,XavaCFBP5823_RS01040,XavaCFBP5823_01040,-,-,-,MinD/ParA family protein,protein-coding,-,-,-,MinD/ParA family protein,20201229,-
325777,61838606,flhF,XavaCFBP5823_RS01045,XavaCFBP5823_01045,-,-,-,flagellar biosynthesis protein FlhF,protein-coding,-,-,-,flagellar biosynthesis protein FlhF,20201229,-
325777,61838607,flhA,XavaCFBP5823_RS01050,XavaCFBP5823_01050,-,-,-,flagellar biosynthesis protein FlhA,protein-coding,-,-,-,flagellar biosynthesis protein FlhA,20201227,-
325777,61838608,flhB,XavaCFBP5823_RS01055,XavaCFBP5823_01055,-,-,-,flagellar biosynthesis protein FlhB,protein-coding,-,-,-,flagellar biosynthesis protein FlhB,20201229,-
325777,61838609,XavaCFBP5823_RS01060,XavaCFBP5823_RS01060,XavaCFBP5823_01060,-,-,-,EAL domain-containing protein,protein-coding,-,-,-,EAL domain-containing protein,20201229,-
325777,61838610,XavaCFBP5823_RS01065,XavaCFBP5823_RS01065,XavaCFBP5823_01065,-,-,-,diguanylate cyclase,protein-coding,-,-,-,diguanylate cyclase,20210129,-
325777,61838611,XavaCFBP5823_RS01070,XavaCFBP5823_RS01070,XavaCFBP5823_01070,-,-,-,diguanylate cyclase,protein-coding,-,-,-,diguanylate cyclase,20201229,-
325777,61838612,fliR,XavaCFBP5823_RS01075,XavaCFBP5823_01075,-,-,-,flagellar biosynthetic protein FliR,protein-coding,-,-,-,flagellar biosynthetic protein FliR,20201229,-
325777,61838613,XavaCFBP5823_RS01080,XavaCFBP5823_RS01080,XavaCFBP5823_01080,-,-,-,flagellar biosynthetic protein FliQ,protein-coding,-,-,-,flagellar biosynthetic protein FliQ,20210212,-
325777,61838614,XavaCFBP5823_RS01085,XavaCFBP5823_RS01085,XavaCFBP5823_01085,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201227,-
325777,61838615,fliP,XavaCFBP5823_RS01090,XavaCFBP5823_01090,-,-,-,flagellar type III secretion system pore protein FliP,protein-coding,-,-,-,flagellar type III secretion system pore protein FliP,20201229,-
325777,61838616,fliO,XavaCFBP5823_RS01095,XavaCFBP5823_01095,-,-,-,flagellar biosynthetic protein FliO,protein-coding,-,-,-,flagellar biosynthetic protein FliO,20201229,-
325777,61838617,fliN,XavaCFBP5823_RS01100,XavaCFBP5823_01100,-,-,-,flagellar motor switch protein FliN,protein-coding,-,-,-,flagellar motor switch protein FliN,20201230,-
325777,61838618,fliM,XavaCFBP5823_RS01105,XavaCFBP5823_01105,-,-,-,flagellar motor switch protein FliM,protein-coding,-,-,-,flagellar motor switch protein FliM,20201229,-
325777,61838619,XavaCFBP5823_RS01110,XavaCFBP5823_RS01110,XavaCFBP5823_01110,-,-,-,flagellar basal body-associated FliL family protein,protein-coding,-,-,-,flagellar basal body-associated FliL family protein,20201227,-
325777,61838620,XavaCFBP5823_RS01115,XavaCFBP5823_RS01115,XavaCFBP5823_01115,-,-,-,flagellar hook-length control protein FliK,protein-coding,-,-,-,flagellar hook-length control protein FliK,20201229,-
325777,61838621,fliJ,XavaCFBP5823_RS01120,XavaCFBP5823_01120,-,-,-,flagellar export protein FliJ,protein-coding,-,-,-,flagellar export protein FliJ,20201229,-
325777,61838622,fliI,XavaCFBP5823_RS01125,XavaCFBP5823_01125,-,-,-,flagellar protein export ATPase FliI,protein-coding,-,-,-,flagellar protein export ATPase FliI,20201230,-
325777,61838623,XavaCFBP5823_RS01130,XavaCFBP5823_RS01130,XavaCFBP5823_01130,-,-,-,flagellar assembly protein FliH,protein-coding,-,-,-,flagellar assembly protein FliH,20201229,-
325777,61838624,fliG,XavaCFBP5823_RS01135,XavaCFBP5823_01135,-,-,-,flagellar motor switch protein FliG,protein-coding,-,-,-,flagellar motor switch protein FliG,20201229,-
325777,61838625,fliF,XavaCFBP5823_RS01140,XavaCFBP5823_01140,-,-,-,flagellar M-ring protein FliF,protein-coding,-,-,-,flagellar M-ring protein FliF,20201229,-
325777,61838626,fliE,XavaCFBP5823_RS01145,XavaCFBP5823_01145,-,-,-,flagellar hook-basal body complex protein FliE,protein-coding,-,-,-,flagellar hook-basal body complex protein FliE,20210123,-
325777,61838627,XavaCFBP5823_RS01150,XavaCFBP5823_RS01150,XavaCFBP5823_01150,-,-,-,glycosyltransferase,protein-coding,-,-,-,glycosyltransferase,20201229,-
325777,61838628,XavaCFBP5823_RS01155,XavaCFBP5823_RS01155,XavaCFBP5823_01155,-,-,-,FkbM family methyltransferase,protein-coding,-,-,-,FkbM family methyltransferase,20201229,-
325777,61838629,XavaCFBP5823_RS01160,XavaCFBP5823_RS01160,XavaCFBP5823_01160,-,-,-,UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase,protein-coding,-,-,-,UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase,20201229,-
325777,61838630,XavaCFBP5823_RS01165,XavaCFBP5823_RS01165,XavaCFBP5823_01165,-,-,-,Rieske 2Fe-2S domain-containing protein,protein-coding,-,-,-,Rieske 2Fe-2S domain-containing protein,20201229,-
325777,61838631,XavaCFBP5823_RS01170,XavaCFBP5823_RS01170,XavaCFBP5823_01170,-,-,-,acetyltransferase,protein-coding,-,-,-,acetyltransferase,20201229,-
325777,61838632,XavaCFBP5823_RS01175,XavaCFBP5823_RS01175,XavaCFBP5823_01175,-,-,-,SDR family oxidoreductase,protein-coding,-,-,-,SDR family oxidoreductase,20201229,-
325777,61838633,XavaCFBP5823_RS01180,XavaCFBP5823_RS01180,XavaCFBP5823_01180,-,-,-,SDR family oxidoreductase,protein-coding,-,-,-,SDR family oxidoreductase,20201229,-
325777,61838634,XavaCFBP5823_RS01185,XavaCFBP5823_RS01185,XavaCFBP5823_01185,-,-,-,ketoacyl-ACP synthase III,protein-coding,-,-,-,ketoacyl-ACP synthase III,20201229,-
325777,61838635,XavaCFBP5823_RS01190,XavaCFBP5823_RS01190,XavaCFBP5823_01190,-,-,-,acyl carrier protein,protein-coding,-,-,-,acyl carrier protein,20201230,-
325777,61838636,XavaCFBP5823_RS01195,XavaCFBP5823_RS01195,XavaCFBP5823_01195,-,-,-,DegT/DnrJ/EryC1/StrS family aminotransferase,protein-coding,-,-,-,DegT/DnrJ/EryC1/StrS family aminotransferase,20201229,-
325777,61838637,XavaCFBP5823_RS01200,XavaCFBP5823_RS01200,XavaCFBP5823_01200,-,-,-,sigma-54-dependent Fis family transcriptional regulator,protein-coding,-,-,-,sigma-54-dependent Fis family transcriptional regulator,20201229,-
325777,61838638,XavaCFBP5823_RS01205,XavaCFBP5823_RS01205,XavaCFBP5823_01205,-,-,-,response regulator transcription factor,protein-coding,-,-,-,response regulator transcription factor,20201230,-
325777,61838639,rpoN,XavaCFBP5823_RS01210,XavaCFBP5823_01210,-,-,-,RNA polymerase factor sigma-54,protein-coding,-,-,-,RNA polymerase factor sigma-54,20201229,-
325777,61838640,XavaCFBP5823_RS01215,XavaCFBP5823_RS01215,XavaCFBP5823_01215,-,-,-,response regulator transcription factor,protein-coding,-,-,-,response regulator transcription factor,20201229,-
325777,61838641,XavaCFBP5823_RS01220,XavaCFBP5823_RS01220,XavaCFBP5823_01220,-,-,-,PilZ domain-containing protein,protein-coding,-,-,-,PilZ domain-containing protein,20201229,-
325777,61838642,XavaCFBP5823_RS01225,XavaCFBP5823_RS01225,XavaCFBP5823_01225,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201230,-
325777,61838643,fliS,XavaCFBP5823_RS01230,XavaCFBP5823_01230,-,-,-,flagellar export chaperone FliS,protein-coding,-,-,-,flagellar export chaperone FliS,20201229,-
325777,61838644,fliD,XavaCFBP5823_RS01235,XavaCFBP5823_01235,-,-,-,flagellar filament capping protein FliD,protein-coding,-,-,-,flagellar filament capping protein FliD,20201229,-
325777,61838645,XavaCFBP5823_RS01240,XavaCFBP5823_RS01240,XavaCFBP5823_01240,-,-,-,flagellin,protein-coding,-,-,-,flagellin,20201229,-
325777,61838646,flgL,XavaCFBP5823_RS01245,XavaCFBP5823_01250,-,-,-,flagellar hook-associated protein FlgL,protein-coding,-,-,-,flagellar hook-associated protein FlgL,20201229,-
325777,61838647,flgK,XavaCFBP5823_RS01250,XavaCFBP5823_01255,-,-,-,flagellar hook-associated protein FlgK,protein-coding,-,-,-,flagellar hook-associated protein FlgK,20201229,-
325777,61838648,flgJ,XavaCFBP5823_RS01255,XavaCFBP5823_01260,-,-,-,flagellar assembly peptidoglycan hydrolase FlgJ,protein-coding,-,-,-,flagellar assembly peptidoglycan hydrolase FlgJ,20201229,-
325777,61838649,XavaCFBP5823_RS01260,XavaCFBP5823_RS01260,XavaCFBP5823_01265,-,-,-,flagellar basal body P-ring protein FlgI,protein-coding,-,-,-,flagellar basal body P-ring protein FlgI,20201229,-
325777,61838650,flgH,XavaCFBP5823_RS01265,XavaCFBP5823_01270,-,-,-,flagellar basal body L-ring protein FlgH,protein-coding,-,-,-,flagellar basal body L-ring protein FlgH,20201229,-
325777,61838651,flgG,XavaCFBP5823_RS01270,XavaCFBP5823_01275,-,-,-,flagellar basal-body rod protein FlgG,protein-coding,-,-,-,flagellar basal-body rod protein FlgG,20201230,-
325777,61838652,flgF,XavaCFBP5823_RS01275,XavaCFBP5823_01280,-,-,-,flagellar basal-body rod protein FlgF,protein-coding,-,-,-,flagellar basal-body rod protein FlgF,20201229,-
325777,61838653,flgE,XavaCFBP5823_RS01280,XavaCFBP5823_01285,-,-,-,flagellar hook protein FlgE,protein-coding,-,-,-,flagellar hook protein FlgE,20201229,-
325777,61838654,flgD,XavaCFBP5823_RS01285,XavaCFBP5823_01290,-,-,-,flagellar basal body rod modification protein,protein-coding,-,-,-,flagellar basal body rod modification protein,20201229,-
325777,61838655,flgC,XavaCFBP5823_RS01290,XavaCFBP5823_01295,-,-,-,flagellar basal body rod protein FlgC,protein-coding,-,-,-,flagellar basal body rod protein FlgC,20201230,-
325777,61838656,flgB,XavaCFBP5823_RS01295,XavaCFBP5823_01300,-,-,-,flagellar basal body rod protein FlgB,protein-coding,-,-,-,flagellar basal body rod protein FlgB,20201230,-
325777,61838657,XavaCFBP5823_RS01300,XavaCFBP5823_RS01300,XavaCFBP5823_01305,-,-,-,chemotaxis protein CheV,protein-coding,-,-,-,chemotaxis protein CheV,20201229,-
325777,61838658,flgA,XavaCFBP5823_RS01305,XavaCFBP5823_01310,-,-,-,flagellar basal body P-ring formation protein FlgA,protein-coding,-,-,-,flagellar basal body P-ring formation protein FlgA,20201230,-
325777,61838659,flgM,XavaCFBP5823_RS01310,XavaCFBP5823_01315,-,-,-,flagellar biosynthesis anti-sigma factor FlgM,protein-coding,-,-,-,flagellar biosynthesis anti-sigma factor FlgM,20201229,-
325777,61838660,XavaCFBP5823_RS01315,XavaCFBP5823_RS01315,XavaCFBP5823_01320,-,-,-,flagella protein,protein-coding,-,-,-,flagella protein,20201230,-
325777,61838661,XavaCFBP5823_RS01320,XavaCFBP5823_RS01320,XavaCFBP5823_01325,-,-,-,ncRNA,ncRNA,-,-,-,-,20201227,-
325777,61838662,XavaCFBP5823_RS01325,XavaCFBP5823_RS01325,XavaCFBP5823_01330,-,-,-,sensor histidine kinase,protein-coding,-,-,-,sensor histidine kinase,20201229,-
325777,61838663,XavaCFBP5823_RS01330,XavaCFBP5823_RS01330,XavaCFBP5823_01335,-,-,-,EAL domain-containing protein,protein-coding,-,-,-,EAL domain-containing protein,20201229,-
325777,61838664,XavaCFBP5823_RS01335,XavaCFBP5823_RS01335,XavaCFBP5823_01340,-,-,-,PAS domain S-box protein,protein-coding,-,-,-,PAS domain S-box protein,20210123,-
325777,61838665,XavaCFBP5823_RS01340,XavaCFBP5823_RS01340,XavaCFBP5823_01345,-,-,-,EAL domain-containing protein,protein-coding,-,-,-,EAL domain-containing protein,20201227,-
325777,61838666,XavaCFBP5823_RS01345,XavaCFBP5823_RS01345,XavaCFBP5823_01350,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201227,-
325777,61838667,XavaCFBP5823_RS01350,XavaCFBP5823_RS01350,XavaCFBP5823_01355,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201227,-
325777,61838668,XavaCFBP5823_RS01355,XavaCFBP5823_RS01355,XavaCFBP5823_01360,-,-,-,chemotaxis protein,protein-coding,-,-,-,chemotaxis protein,20201227,-
325777,61838669,hflD,XavaCFBP5823_RS01360,XavaCFBP5823_01365,-,-,-,high frequency lysogenization protein HflD,protein-coding,-,-,-,high frequency lysogenization protein HflD,20201229,-
325777,61838670,mnmA,XavaCFBP5823_RS01365,XavaCFBP5823_01370,-,-,-,tRNA 2-thiouridine(34) synthase MnmA,protein-coding,-,-,-,tRNA 2-thiouridine(34) synthase MnmA,20201229,-
325777,61838671,XavaCFBP5823_RS01370,XavaCFBP5823_RS01370,XavaCFBP5823_01375,-,-,-,NUDIX hydrolase,protein-coding,-,-,-,NUDIX hydrolase,20201229,-
325777,61838672,clpS,XavaCFBP5823_RS01375,XavaCFBP5823_01380,-,-,-,ATP-dependent Clp protease adapter ClpS,protein-coding,-,-,-,ATP-dependent Clp protease adapter ClpS,20201229,-
325777,61838673,clpA,XavaCFBP5823_RS01380,XavaCFBP5823_01385,-,-,-,ATP-dependent Clp protease ATP-binding subunit ClpA,protein-coding,-,-,-,ATP-dependent Clp protease ATP-binding subunit ClpA,20201229,-
325777,61838674,infA,XavaCFBP5823_RS01385,XavaCFBP5823_01390,-,-,-,translation initiation factor IF-1,protein-coding,-,-,-,translation initiation factor IF-1,20201230,-
325777,61838675,XavaCFBP5823_RS01390,XavaCFBP5823_RS01390,XavaCFBP5823_01395,-,-,-,leucyl/phenylalanyl-tRNA--protein transferase,protein-coding,-,-,-,leucyl/phenylalanyl-tRNA--protein transferase,20201229,-
325777,61838676,XavaCFBP5823_RS01395,XavaCFBP5823_RS01395,XavaCFBP5823_01400,-,-,-,N-acetyltransferase,protein-coding,-,-,-,N-acetyltransferase,20201229,-
325777,61838677,trxB,XavaCFBP5823_RS01400,XavaCFBP5823_01405,-,-,-,thioredoxin-disulfide reductase,protein-coding,-,-,-,thioredoxin-disulfide reductase,20201229,-
325777,61838678,XavaCFBP5823_RS01405,XavaCFBP5823_RS01405,XavaCFBP5823_01410,-,-,-,DNA translocase FtsK,protein-coding,-,-,-,DNA translocase FtsK,20201229,-
325777,61838679,XavaCFBP5823_RS01410,XavaCFBP5823_RS01410,XavaCFBP5823_01415,-,-,-,DUF3857 domain-containing protein,protein-coding,-,-,-,DUF3857 domain-containing protein,20201229,-
325777,61838680,lolA,XavaCFBP5823_RS01415,XavaCFBP5823_01420,-,-,-,outer membrane lipoprotein chaperone LolA,protein-coding,-,-,-,outer membrane lipoprotein chaperone LolA,20210123,-
